USER_ID,ITEM_ID,TIMESTAMP
24,postMan - swift-panda-46,993
17,beef - Hearty Beef Stew,648
15,tofu - Tofu and Mixed Vegetable Stir-Fry,591
7,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,551
15,steak - Steak with Roasted Potatoes and Green Beans,902
18,ec2 - From EC2!!!,450
23,bread - Grilled Cheese and Tomato Soup,525
25,bread - Grilled Cheese and Tomato Soup,72
16,tofu - Tofu and Mixed Vegetable Stir-Fry,190
2,bread - Grilled Cheese and Tomato Soup,609
22,beef - Hearty Beef Stew,186
15,tofu - Vegetable Stir Fry with Tofu,448
12,steak - Steak with Roasted Potatoes and Green Beans,98
2,pasta - Chicken Spaghetti,233
5,vegetarian - Vegetarian Stuffed Bell Peppers,93
8,vegetarian - Vegetarian Stuffed Bell Peppers,324
17,steak - Steak with Roasted Potatoes and Green Beans,484
5,vegetables - Chicken Soup,643
7,beef - Hearty Beef Stew,781
22,black beans - Black Bean and Sweet Potato Chili,732
13,pasta - Shrimp Scampi Pasta,235
26,tortilla - Tofu Tacos,278
10,tofu - Tofu and Mixed Vegetable Stir-Fry,790
17,tofu - Tofu and Mixed Vegetable Stir-Fry,511
14,pasta - Shrimp Scampi Pasta,841
23,wrap - Falafel Wrap,542
15,beef - Hearty Beef Stew,948
21,wrap - Falafel Wrap,130
21,tofu - Tofu and Vegetable Stir Fry,486
12,pasta - Chicken Spaghetti,561
11,WebApp - Test web app,404
23,salmon - Baked Salmon with Lemon and Herbs,594
25,tofu - Tofu and Mixed Vegetable Stir-Fry,725
27,vegetarian - Vegetarian Stuffed Bell Peppers,721
24,tofu - Tofu and Mixed Vegetable Stir-Fry,402
7,WebApp - Test web app,707
6,shrimp - Grilled Shrimp Skewers with Mango Salsa,831
28,tortilla - Tofu Tacos,703
3,tofu - Tofu and Mixed Vegetable Stir-Fry,144
18,beef - Hearty Beef Stew,175
24,pasta - Shrimp Scampi Pasta,696
25,beef - Hearty Beef Stew,422
3,vegetables - Vegetable Soup,775
12,vegetables - Chicken Soup,951
19,romaine lettuce - Caesar Salad,375
18,bread - Grilled Cheese and Tomato Soup,835
11,vegetables - Chicken Soup,378
26,salmon - Grilled Salmon with Roasted Vegetables,361
5,tofu - Tofu and Vegetable Stir Fry,608
2,chicken - Grilled Chicken Salad with Citrus Vinaigrette,859
26,WebApp - From Web App w/new keys,965
4,pasta - Chicken Spaghetti,461
1,ec2 - From EC2!!!,79
12,tofu - Vegetable Stir Fry with Tofu,258
23,wrap - Falafel Wrap,542
4,ec2 - From EC2!!!,79
21,tofu - Tofu and Vegetable Stir Fry,861
4,wrap - Falafel Wrap,608
4,postMan - proud-otter-55,596
24,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,783
24,salmon - Baked Salmon with Lemon and Herbs,980
11,ec2 - From EC2!!!,347
15,tofu - Tofu and Mixed Vegetable Stir-Fry,890
14,WebApp - From Web App w/new keys,600
17,steak - Steak with Roasted Potatoes and Green Beans,723
14,tofu - Tofu and Mixed Vegetable Stir-Fry,591
21,pasta - Chicken Spaghetti,54
16,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,889
27,bread - Grilled Cheese,50
2,chicken breast - Grilled Chicken Salad with Citrus Vinaigrette,564
8,chicken - Chicken Fajita Bowl with Cilantro Lime Rice,139
14,salmon - Grilled Salmon with Roasted Vegetables,759
16,vegetables - Vegetable Soup,342
2,bread - Grilled Cheese and Tomato Soup,716
23,tofu - Tofu and Vegetable Stir Fry,521
20,steak - Steak with Roasted Potatoes and Green Beans,895
2,pasta - Spaghetti with Tomato Sauce,265
6,beef - Hearty Beef Stew,64
29,tofu - Tofu and Mixed Vegetable Stir-Fry,235
8,steak - Steak with Roasted Potatoes and Green Beans,69
2,postMan - proud-otter-55,687
18,pasta - Spaghetti with Tomato Sauce,106
2,bread - Grilled Cheese,115
3,WebApp - From Web App w/new keys,820
3,wrap - Falafel Wrap,710
12,vegetables - Vegetable Soup,418
28,pork - Grilled Pork Chops with Sweet Potato Mash,251
9,tofu - Tofu and Mixed Vegetable Stir-Fry,163
5,ec2 - From EC2!!!,563
27,beef - Hearty Beef Stew,526
10,beef - Hearty Beef Stew,448
21,tortilla - Tofu Tacos,130
10,tofu - Tofu and Mixed Vegetable Stir-Fry,550
29,WebApp - Test web app,65
14,pasta - Chicken Spaghetti,12
10,salmon - Grilled Salmon with Roasted Vegetables,231
25,tofu - Tofu and Mixed Vegetable Stir-Fry,515
23,wrap - Falafel Wrap,9
25,WebApp - From Web App w/new keys,75
29,WebApp - Test web app,193
18,tortilla - Tofu Tacos,229
5,tofu - Tofu and Mixed Vegetable Stir-Fry,790
7,beef - Hearty Beef Stew,197
